TIMESTAMP_START,TIMESTAMP_END,TA_F,SW_IN_F,LW_IN_F,SW_OUT,LW_OUT,VPD_F,PA_F,WS_F,G_F_MDS,LE_F_MDS,LE_CORR,H_F_MDS,H_CORR,LE_CORR_JOINTUNC,H_CORR_JOINTUNC
202402010000,202402010030,5.614,0.0,278.903,-9999.0,-9999.0,0.917,96.78,1.687,-28.3038,-5.653,-7.50952,-3.3151,-4.40383,11.7276,9.82679
202402010030,202402010100,5.327,0.0,278.903,-9999.0,-9999.0,0.854,96.785,1.689,-28.5449,-6.64358,-8.82543,-3.65862,-4.86017,11.9885,9.90592
202402010100,202402010130,5.039,0.0,277.222,-9999.0,-9999.0,0.791,96.79,1.691,-28.8401,-6.05692,-8.02704,-2.30479,-3.05446,11.9638,9.83942
202402010130,202402010200,4.859,0.0,277.222,-9999.0,-9999.0,0.746,96.789,1.734,-29.1918,-1.07248,-1.42132,0.76103,1.00857,11.3309,9.69743
202402010200,202402010230,4.679,0.0,274.394,-9999.0,-9999.0,0.7,96.788,1.776,-29.6788,-0.934414,-1.23835,-0.256438,-0.339849,11.4637,9.69965
202402010230,202402010300,4.445,0.0,274.394,-9999.0,-9999.0,0.695,96.767,1.821,-30.1299,-3.07502,-4.07522,-3.44834,-4.56997,11.5416,9.86052
202402010300,202402010330,4.211,0.0,273.401,-9999.0,-9999.0,0.69,96.746,1.865,-30.3982,-7.62512,-10.1053,-7.04564,-9.33736,12.0526,10.3956
202402010330,202402010400,4.088,0.0,273.401,-9999.0,-9999.0,0.728,96.735,1.826,-30.4416,-7.18555,-9.52278,-7.48929,-9.92531,12.0301,10.4915
202402010400,202402010430,3.965,0.0,272.59,-9999.0,-9999.0,0.765,96.724,1.787,-30.2892,-6.78101,-8.98665,-7.18464,-9.52157,12.0137,10.4369
202402010430,202402010500,3.839,0.0,272.59,-9999.0,-9999.0,0.732,96.715,1.72,-30.1458,-6.8711,-9.10604,-7.03475,-9.32292,12.0223,10.398
202402010500,202402010530,3.713,0.0,271.187,-9999.0,-9999.0,0.7,96.707,1.653,-30.002,-6.68751,-8.86274,-5.80131,-7.68828,12.0378,10.1893
202402010530,202402010600,3.458,0.0,271.187,-9999.0,-9999.0,0.607,96.708,1.587,-29.9652,-1.78218,-2.36186,-1.91719,-2.54079,11.5106,9.79004
202402010600,202402010630,3.204,0.0,274.214,-9999.0,-9999.0,0.514,96.71,1.521,-30.0531,-3.09723,-4.10465,-2.13973,-2.83571,11.5982,9.83041
202402010630,202402010700,3.135,0.0,274.214,-9999.0,-9999.0,0.528,96.711,1.52,-30.1797,-1.89294,-2.50865,0.616886,0.817539,11.5136,9.70238
202402010700,202402010730,3.065,0.0,270.53,-9999.0,-9999.0,0.542,96.712,1.52,-29.7487,-0.287344,-0.380807,1.45429,1.92732,11.5289,9.71046
202402010730,202402010800,2.91,0.0,270.53,-9999.0,-9999.0,0.515,96.72,1.549,-28.5364,0.346402,0.459075,1.47021,1.94842,11.4882,9.71087
202402010800,202402010830,2.755,0.0,265.826,-9999.0,-9999.0,0.488,96.729,1.577,-26.0575,2.36907,3.13965,2.67736,3.54822,11.5692,9.70795
202402010830,202402010900,2.581,0.0,265.826,-9999.0,-9999.0,0.492,96.743,1.599,-21.3977,16.9433,22.4544,18.8634,24.9991,14.7564,14.2248
202402010900,202402010930,2.407,9.459,264.827,-9999.0,-9999.0,0.496,96.757,1.622,-13.8246,30.1816,39.9987,30.2242,40.0551,20.5902,18.7798
202402010930,202402011000,2.598,15.447,264.827,-9999.0,-9999.0,0.493,96.779,1.618,-3.64186,46.4915,61.6136,43.9325,58.2223,27.2878,24.4596
202402011000,202402011030,2.789,123.279,265.492,-9999.0,-9999.0,0.49,96.801,1.613,8.31908,63.9777,84.9889,61.4991,81.6963,36.81,31.502
202402011030,202402011100,4.409,152.251,265.492,-9999.0,-9999.0,0.96,96.822,1.595,20.8973,79.164,105.163,74.3925,98.8241,40.8101,36.0821
202402011100,202402011130,6.029,283.511,270.781,-9999.0,-9999.0,1.43,96.843,1.576,32.6274,85.7828,114.336,71.1149,94.7857,42.4266,34.7089
202402011130,202402011200,7.428,316.665,270.781,-9999.0,-9999.0,2.114,96.853,1.493,42.0564,96.624,128.357,79.0033,104.949,44.5455,36.3877
202402011200,202402011230,8.828,421.41,278.141,-9999.0,-9999.0,2.798,96.863,1.41,48.5803,103.43,137.398,86.3798,114.748,46.9678,39.151
202402011230,202402011300,9.818,443.234,278.141,-9999.0,-9999.0,3.449,96.866,1.549,52.3208,110.902,146.975,90.41,119.817,50.4475,40.8281
202402011300,202402011330,10.808,517.983,284.451,-9999.0,-9999.0,4.101,96.869,1.688,53.3228,118.254,156.718,95.0561,125.975,53.4077,41.9311
202402011330,202402011400,11.623,519.517,284.451,-9999.0,-9999.0,4.905,96.851,1.766,51.6492,121.451,160.184,99.2041,130.842,53.3424,42.5419
202402011400,202402011430,12.438,563.007,289.411,-9999.0,-9999.0,5.709,96.832,1.844,48.2296,114.549,151.081,91.9388,121.26,50.7354,40.0156
202402011430,202402011500,13.214,538.813,289.411,-9999.0,-9999.0,6.518,96.791,1.985,43.4327,109.271,144.031,82.4888,108.729,48.0101,36.8138
202402011500,202402011530,13.99,551.541,292.93,-9999.0,-9999.0,7.327,96.75,2.125,37.3811,94.9257,125.122,67.7603,89.3153,43.0422,32.084
202402011530,202402011600,14.588,498.346,292.93,-9999.0,-9999.0,8.08,96.72,2.191,30.5403,78.4496,103.405,51.6764,68.1151,39.3146,27.0301
202402011600,202402011630,15.185,486.129,295.102,-9999.0,-9999.0,8.833,96.69,2.257,23.1144,57.8302,76.2264,34.6193,45.632,33.4735,19.996
202402011630,202402011700,15.524,400.606,295.102,-9999.0,-9999.0,9.361,96.664,2.202,15.2846,41.0394,54.0943,17.7644,23.4154,25.342,13.6648
202402011700,202402011730,15.862,380.44,295.779,-9999.0,-9999.0,9.889,96.638,2.147,7.34649,21.8987,28.8648,2.362,3.11338,16.4266,9.7732
202402011730,202402011800,15.81,248.519,295.779,-9999.0,-9999.0,9.994,96.62,2.043,-0.03033,11.0305,14.5393,-6.27256,-8.26791,11.89,10.2768
202402011800,202402011830,15.759,311.598,294.405,-9999.0,-9999.0,10.099,96.602,1.94,-6.82149,0.669666,0.882692,-12.2958,-16.2072,11.5722,11.1945
202402011830,202402011900,15.085,0.0,294.405,-9999.0,-9999.0,9.146,96.599,1.573,-10.0899,-2.23717,-2.94883,-15.0661,-19.8587,11.5212,12.1905
202402011900,202402011930,14.411,0.0,289.612,-9999.0,-9999.0,8.192,96.597,1.206,-13.0382,-5.4953,-7.24339,-15.6437,-20.6201,11.8376,12.7924
202402011930,202402012000,12.205,0.0,289.612,-9999.0,-9999.0,6.154,96.598,1.462,-15.552,-6.87026,-9.05574,-14.3445,-18.9076,11.9966,11.9919
202402012000,202402012030,10.0,0.0,285.809,-9999.0,-9999.0,4.115,96.6,1.718,-20.4525,-9.18134,-12.102,-4.75383,-6.26606,12.7227,10.0828
202402012030,202402012100,8.921,0.0,285.809,-9999.0,-9999.0,3.458,96.601,1.793,-23.1204,2.48715,3.27833,-2.09436,-2.76059,11.644,9.83697
202402012100,202402012130,7.843,0.0,282.673,-9999.0,-9999.0,2.801,96.603,1.869,-24.6353,-0.090362,-0.119107,-2.0569,-2.71122,11.6361,9.83197
202402012130,202402012200,7.499,0.0,282.673,-9999.0,-9999.0,2.677,96.618,1.979,-25.7312,0.384652,0.507013,-2.73072,-3.59939,11.637,9.84636
202402012200,202402012230,7.156,0.0,279.711,-9999.0,-9999.0,2.552,96.633,2.088,-26.6643,-0.59091,-0.777214,-1.83156,-2.40903,11.6889,9.82081
202402012230,202402012300,6.819,0.0,279.711,-9999.0,-9999.0,2.374,96.635,2.114,-27.3046,-0.933966,-1.23107,-2.8661,-3.77782,11.6683,9.84916
202402012300,202402012330,6.483,0.0,277.188,-9999.0,-9999.0,2.195,96.637,2.139,-27.7541,-6.81159,-8.97841,-6.48892,-8.5531,12.0841,10.2996
202402012330,202402020000,6.044,0.0,277.188,-9999.0,-9999.0,2.014,96.637,2.126,-28.0276,-5.63092,-7.42216,-5.89624,-7.77188,11.9647,10.2291
202402020000,202402020030,5.605,0.0,275.491,-9999.0,-9999.0,1.833,96.637,2.113,-28.3038,-5.653,-7.45126,-3.3151,-4.36966,11.9752,9.88105
202402020030,202402020100,5.338,0.0,275.491,-9999.0,-9999.0,1.774,96.637,2.119,-28.5449,-6.64358,-8.75696,-3.65862,-4.82246,12.1354,9.9192
202402020100,202402020130,5.071,0.0,274.151,-9999.0,-9999.0,1.716,96.637,2.124,-28.8401,-6.05692,-7.98368,-2.30479,-3.03796,12.1055,9.85882
202402020130,202402020200,5.209,0.0,274.151,-9999.0,-9999.0,1.805,96.619,2.082,-29.1918,-1.07248,-1.41364,0.76103,1.00374,11.768,9.76274
202402020200,202402020230,5.348,0.0,273.259,-9999.0,-9999.0,1.893,96.602,2.04,-29.6788,-0.934414,-1.23241,-0.256438,-0.338221,11.7809,9.75887
202402020230,202402020300,5.649,0.0,273.259,-9999.0,-9999.0,2.161,96.582,1.976,-30.1299,-3.07502,-4.05569,-3.44834,-4.54807,11.8294,9.89237
202402020300,202402020330,5.951,0.0,272.669,-9999.0,-9999.0,2.43,96.562,1.912,-30.3982,-7.62512,-10.0569,-7.04564,-9.29262,12.2423,10.4078
202402020330,202402020400,5.46,0.0,272.669,-9999.0,-9999.0,2.172,96.565,1.903,-30.4416,-7.18555,-9.47715,-7.48929,-9.87776,12.2375,10.4918
202402020400,202402020430,4.97,0.0,272.643,-9999.0,-9999.0,1.915,96.568,1.895,-30.2892,-6.78101,-8.9436,-7.18464,-9.47595,12.2015,10.4239
202402020430,202402020500,4.561,0.0,272.643,-9999.0,-9999.0,1.665,96.549,1.823,-30.1458,-6.8711,-9.06241,-7.03475,-9.27825,12.2094,10.4066
202402020500,202402020530,4.152,0.0,271.788,-9999.0,-9999.0,1.416,96.531,1.75,-30.002,-6.68751,-8.82028,-5.80131,-7.65145,12.2331,10.2437
202402020530,202402020600,3.789,0.0,271.788,-9999.0,-9999.0,1.224,96.517,1.645,-29.9652,-1.78218,-2.35055,-1.91719,-2.52861,11.8052,9.82758
202402020600,202402020630,3.426,0.0,271.151,-9999.0,-9999.0,1.032,96.503,1.541,-30.0531,-3.09723,-4.08499,-2.13973,-2.82212,11.8559,9.83867
202402020630,202402020700,3.287,0.0,271.151,-9999.0,-9999.0,0.952,96.49,1.432,-30.1797,-1.89294,-2.49663,0.616886,0.813622,11.8079,9.76138
202402020700,202402020730,3.148,0.0,269.636,-9999.0,-9999.0,0.873,96.478,1.324,-29.7487,-0.287344,-0.378983,1.45429,1.91808,11.7848,9.7456
202402020730,202402020800,3.119,0.0,269.636,-9999.0,-9999.0,0.836,96.488,1.291,-28.5364,0.346402,0.456875,1.47021,1.93908,11.7759,9.74597
202402020800,202402020830,3.089,0.0,268.173,-9999.0,-9999.0,0.799,96.498,1.258,-26.0575,2.36907,3.12461,2.67736,3.53122,11.7239,9.72941
202402020830,202402020900,2.958,0.0,268.173,-9999.0,-9999.0,0.832,96.5,1.278,-21.3977,16.9433,22.3469,18.8634,24.8793,14.571,14.0608
202402020900,202402020930,2.827,10.187,268.449,-9999.0,-9999.0,0.865,96.503,1.299,-13.8246,30.1816,39.807,30.2242,39.8632,20.602,18.4599
202402020930,202402021000,2.621,16.508,268.449,-9999.0,-9999.0,0.702,96.517,1.275,-3.64186,46.4915,61.3184,43.9325,57.9434,27.0653,23.9396
202402021000,202402021030,2.414,124.905,270.402,-9999.0,-9999.0,0.538,96.532,1.252,8.31908,63.9777,84.3813,61.4991,81.1122,35.5005,30.0811
202402021030,202402021100,4.291,154.003,270.402,-9999.0,-9999.0,1.08,96.526,1.237,20.8973,79.164,104.347,74.3925,98.0574,38.685,33.952
202402021100,202402021130,6.167,283.928,276.136,-9999.0,-9999.0,1.622,96.52,1.222,32.6274,85.7828,113.071,71.1149,93.7371,40.3987,33.0042
202402021130,202402021200,8.091,316.944,276.136,-9999.0,-9999.0,2.751,96.529,1.1,42.0564,96.624,127.361,79.0033,104.135,43.178,35.2685
202402021200,202402021230,10.014,421.463,284.728,-9999.0,-9999.0,3.88,96.537,0.979,48.5803,103.43,136.332,86.3798,113.858,45.0313,37.5304
202402021230,202402021300,11.371,443.214,284.728,-9999.0,-9999.0,5.184,96.54,1.256,52.3208,110.902,145.868,90.41,118.915,48.1793,38.9649
202402021300,202402021330,12.728,517.709,290.762,-9999.0,-9999.0,6.487,96.542,1.533,53.3228,118.254,155.871,95.0561,125.294,51.5184,40.3749
202402021330,202402021400,13.608,519.295,290.762,-9999.0,-9999.0,7.354,96.511,1.602,51.6492,121.451,159.743,99.2041,130.482,52.6259,42.0305
202402021400,202402021430,14.487,562.24,295.639,-9999.0,-9999.0,8.22,96.481,1.671,48.2296,114.549,150.665,91.9388,120.926,49.5664,39.0604
202402021430,202402021500,15.275,538.289,295.639,-9999.0,-9999.0,9.157,96.455,1.647,43.4327,109.271,143.722,82.4888,108.496,46.876,35.9713
202402021500,202402021530,16.063,550.565,299.162,-9999.0,-9999.0,10.093,96.429,1.624,37.3811,94.9257,124.854,67.7603,89.1239,42.0882,31.4325
202402021530,202402021600,16.53,497.898,299.162,-9999.0,-9999.0,10.803,96.392,1.61,30.5403,78.4496,103.183,51.6764,67.9692,38.6028,26.5812
202402021600,202402021630,16.997,485.796,301.021,-9999.0,-9999.0,11.513,96.355,1.597,23.1144,57.8302,76.0631,34.6193,45.5342,32.9779,19.7241
202402021630,202402021700,17.225,401.172,301.021,-9999.0,-9999.0,11.71,96.327,1.53,15.2846,41.0394,53.9784,17.7644,23.3653,25.0407,13.5603
202402021700,202402021730,17.454,379.304,301.636,-9999.0,-9999.0,11.908,96.3,1.463,7.34649,21.8987,28.803,2.362,3.1067,16.2807,9.82896
202402021730,202402021800,17.314,249.787,301.636,-9999.0,-9999.0,11.784,96.293,1.384,-0.03033,11.0305,14.5082,-6.27256,-8.25019,11.8284,10.3141
202402021800,202402021830,17.174,313.055,300.392,-9999.0,-9999.0,11.66,96.287,1.304,-6.82149,0.669666,0.880801,-12.2958,-16.1725,11.7699,11.1513
202402021830,202402021900,16.346,0.0,300.392,-9999.0,-9999.0,10.226,96.294,1.263,-10.0899,-2.23717,-2.94251,-15.0661,-19.8162,11.8062,12.4031
202402021900,202402021930,15.518,0.0,296.159,-9999.0,-9999.0,8.791,96.3,1.222,-13.0382,-5.4953,-7.22787,-15.6437,-20.5759,12.0365,13.2134
202402021930,202402022000,14.026,0.0,296.159,-9999.0,-9999.0,7.595,96.31,1.471,-15.552,-6.87026,-9.03634,-14.3445,-18.8671,12.2315,12.2072
202402022000,202402022030,12.534,0.0,292.914,-9999.0,-9999.0,6.399,96.319,1.721,-14.0115,12.6791,16.6767,-18.8354,-24.7739,12.3243,14.8741
202402022030,202402022100,11.549,0.0,292.914,-9999.0,-9999.0,5.519,96.331,1.739,-15.4361,17.0769,22.461,-19.7073,-25.9207,14.3382,15.0555
202402022100,202402022130,10.563,0.0,290.117,-9999.0,-9999.0,4.639,96.343,1.757,-16.8756,14.8033,19.4706,-19.2569,-25.3283,12.8992,14.8949
202402022130,202402022200,9.89,0.0,290.117,-9999.0,-9999.0,4.014,96.356,1.724,-18.2463,14.993,19.7201,-18.6406,-24.5176,13.0779,14.3619
202402022200,202402022230,9.217,0.0,287.582,-9999.0,-9999.0,3.39,96.37,1.692,-19.4039,12.9437,17.0246,-17.4673,-22.9745,12.1965,13.755
202402022230,202402022300,8.48,0.0,287.582,-9999.0,-9999.0,2.858,96.377,1.637,-20.3637,11.9625,15.734,-17.2869,-22.7372,12.0488,13.8371
202402022300,202402022330,7.742,0.0,285.81,-9999.0,-9999.0,2.326,96.384,1.582,-21.1253,11.408,15.037,-21.6224,-28.4396,11.9446,16.1503
202402022330,202402030000,7.286,0.0,285.81,-9999.0,-9999.0,2.23,96.386,1.529,-21.5933,8.42656,11.1071,-20.8645,-27.5017,12.0805,15.6861
202402030000,202402030030,6.829,0.0,284.629,-9999.0,-9999.0,2.134,96.389,1.476,-21.9096,8.21197,10.8243,-21.9582,-28.8813,12.0828,16.4792
202402030030,202402030100,6.432,0.0,284.629,-9999.0,-9999.0,1.832,96.397,1.472,-22.0738,10.2605,13.4955,-23.0579,-30.3276,11.754,17.4268
202402030100,202402030130,6.036,0.0,281.941,-9999.0,-9999.0,1.531,96.406,1.468,-22.1253,14.1893,18.663,-23.9842,-31.546,12.8281,18.1795
202402030130,202402030200,5.692,0.0,281.941,-9999.0,-9999.0,1.368,96.414,1.379,-22.2036,13.7941,18.1431,-16.7991,-22.0556,12.4449,13.9721
202402030200,202402030230,5.349,0.0,279.189,-9999.0,-9999.0,1.205,96.422,1.289,-22.3275,18.3324,24.1123,-16.4805,-21.6374,14.4144,13.9149
202402030230,202402030300,4.92,0.0,279.189,-9999.0,-9999.0,1.056,96.414,1.3,-22.4701,18.3766,24.1705,-14.203,-18.681,14.5102,12.2279
202402030300,202402030330,4.492,0.0,276.834,-9999.0,-9999.0,0.908,96.406,1.311,-22.6139,15.1249,19.8936,-12.0781,-15.8861,13.031,11.3364
202402030330,202402030400,4.02,0.0,276.834,-9999.0,-9999.0,0.749,96.4,1.299,-22.8398,10.3546,13.6192,-9.69662,-12.7538,11.7717,10.8352
202402030400,202402030430,3.548,0.0,274.891,-9999.0,-9999.0,0.591,96.394,1.288,-23.0367,9.75378,12.829,-11.9865,-15.7657,11.7692,11.3508
202402030430,202402030500,3.282,0.0,274.891,-9999.0,-9999.0,0.491,96.395,1.325,-23.22,6.70118,8.81396,-11.959,-15.7295,12.0354,11.3464
202402030500,202402030530,3.015,0.0,274.161,-9999.0,-9999.0,0.392,96.396,1.363,-23.3658,5.2157,6.86012,-10.2428,-13.4722,11.812,11.0183
202402030530,202402030600,2.863,0.0,274.161,-9999.0,-9999.0,0.347,96.385,1.375,-23.4745,6.07635,7.99212,-8.80665,-11.5832,11.8726,10.7129
202402030600,202402030630,2.711,0.0,274.551,-9999.0,-9999.0,0.303,96.374,1.388,-23.5738,4.5859,6.03176,-10.2206,-13.4431,11.7712,11.0035
202402030630,202402030700,2.482,0.0,274.551,-9999.0,-9999.0,0.243,96.379,1.403,-23.5383,3.16223,4.15923,-7.4029,-9.73691,11.7034,10.5595
202402030700,202402030730,2.253,0.0,272.191,-9999.0,-9999.0,0.184,96.384,1.418,-22.9646,3.79112,4.98639,-8.14735,-10.7161,11.6622,10.6416
202402030730,202402030800,2.043,0.0,272.191,-9999.0,-9999.0,0.15,96.401,1.42,-21.5499,1.53283,2.01611,-7.94218,-10.4462,11.6527,10.6389
202402030800,202402030830,1.833,0.0,270.88,-9999.0,-9999.0,0.116,96.418,1.423,-19.153,4.35521,5.72833,-6.90041,-9.07599,11.6513,10.5082
202402030830,202402030900,1.647,0.0,270.88,-9999.0,-9999.0,0.13,96.437,1.451,-15.4227,10.0121,13.1688,-0.736489,-0.968691,11.7758,9.9787
202402030900,202402030930,1.462,10.654,271.001,-9999.0,-9999.0,0.145,96.456,1.479,-9.98322,17.1185,22.5156,4.93905,6.49625,14.3848,9.98389
202402030930,202402031000,1.991,17.134,271.001,-9999.0,-9999.0,0.149,96.481,1.297,-3.08964,24.6883,32.4722,11.6557,15.3306,18.0236,11.3152
202402031000,202402031030,2.521,124.739,273.559,-9999.0,-9999.0,0.153,96.507,1.114,4.36541,36.1599,47.5606,16.893,22.2191,24.0219,12.8741
202402031030,202402031100,4.424,153.539,273.559,-9999.0,-9999.0,0.754,96.534,1.099,12.6597,50.9728,66.9226,23.6368,31.0329,28.4663,15.9678
202402031100,202402031130,6.327,282.454,278.833,-9999.0,-9999.0,1.354,96.562,1.084,20.4431,65.3286,85.7706,27.7838,36.4776,35.2464,17.3726
202402031130,202402031200,8.15,315.107,278.833,-9999.0,-9999.0,2.358,96.571,0.859,26.7145,78.7226,102.987,29.5817,38.6996,38.7091,18.2449
202402031200,202402031230,9.973,421.325,284.821,-9999.0,-9999.0,3.361,96.579,0.634,31.0015,88.4484,116.125,32.1374,42.1935,40.2306,18.6401
202402031230,202402031300,11.244,442.988,284.821,-9999.0,-9999.0,4.487,96.582,0.692,33.2011,96.2592,125.929,35.5709,46.5348,42.5017,19.8037
202402031300,202402031330,12.514,519.289,290.123,-9999.0,-9999.0,5.614,96.584,0.75,34.1881,99.2197,129.802,35.9017,46.9675,43.9413,20.0133
202402031330,202402031400,13.333,520.927,290.123,-9999.0,-9999.0,6.564,96.569,0.777,33.9856,100.411,131.36,35.2014,46.0513,44.3193,19.5524
202402031400,202402031430,14.151,566.669,293.922,-9999.0,-9999.0,7.514,96.553,0.805,32.9957,96.5769,126.797,31.2248,40.9953,42.5892,18.4808
202402031430,202402031500,14.755,542.736,293.922,-9999.0,-9999.0,8.239,96.527,0.741,31.0066,91.4328,120.043,26.4228,34.6908,41.004,16.8264
202402031500,202402031530,15.359,554.166,297.267,-9999.0,-9999.0,8.963,96.5,0.678,28.6814,84.2709,110.64,20.2237,26.5519,39.6353,14.1767
202402031530,202402031600,15.775,501.584,297.267,-9999.0,-9999.0,9.527,96.476,0.664,25.5379,73.6808,96.7363,11.4032,14.9713,37.5974,11.2985
202402031600,202402031630,16.192,489.205,298.725,-9999.0,-9999.0,10.091,96.451,0.65,20.9423,59.2696,77.8157,0.894752,1.17473,33.6303,9.85749
202402031630,202402031700,16.378,404.817,298.725,-9999.0,-9999.0,10.451,96.433,0.663,15.2293,45.5622,59.819,-6.84844,-8.99138,26.457,10.4856
202402031700,202402031730,16.564,383.565,298.678,-9999.0,-9999.0,10.811,96.416,0.677,9.19517,34.9142,45.8391,-16.03,-21.0459,23.5046,13.7944
202402031730,202402031800,16.485,254.568,298.678,-9999.0,-9999.0,10.803,96.413,0.678,3.36663,26.8231,35.2163,-22.3585,-29.3547,19.3791,16.9068
202402031800,202402031830,16.406,322.329,296.719,-9999.0,-9999.0,10.796,96.411,0.678,-2.18616,19.0318,24.987,-25.3476,-33.2791,14.9072,19.7768
202402031830,202402031900,15.85,0.0,296.719,-9999.0,-9999.0,9.737,96.423,0.642,-6.20745,15.7569,20.6874,-26.7369,-35.1032,13.3428,20.0449
202402031900,202402031930,15.294,0.0,291.799,-9999.0,-9999.0,8.679,96.435,0.605,-9.20797,13.1269,17.2344,-26.6312,-34.9643,12.305,20.0244
202402031930,202402032000,14.473,0.0,291.799,-9999.0,-9999.0,8.424,96.441,0.591,-11.3307,14.5909,19.1565,-26.17,-34.3589,12.9546,19.9354
202402032000,202402032030,13.652,0.0,290.783,-9999.0,-9999.0,8.169,96.447,0.576,-12.9531,14.4072,18.9154,-26.0867,-34.2495,12.9246,19.9195
202402032030,202402032100,12.529,0.0,290.783,-9999.0,-9999.0,6.978,96.466,0.654,-13.9456,18.221,23.9226,-26.4791,-34.7646,14.7649,19.9949
202402032100,202402032130,11.406,0.0,287.536,-9999.0,-9999.0,5.786,96.485,0.732,-14.9781,17.2671,22.6702,-25.6017,-33.6127,14.5321,19.8274
202402032130,202402032200,11.025,0.0,287.536,-9999.0,-9999.0,5.363,96.5,0.72,-15.9699,19.1917,25.1969,-24.2873,-31.887,14.9433,18.6476
202402032200,202402032230,10.645,0.0,284.739,-9999.0,-9999.0,4.94,96.514,0.708,-16.7545,19.9963,26.2533,-22.891,-30.0539,15.1027,17.6984
202402032230,202402032300,10.266,0.0,284.739,-9999.0,-9999.0,4.636,96.521,0.615,-17.2873,20.8431,27.3651,-23.0328,-30.24,15.4883,17.5583
202402032300,202402032330,9.887,0.0,282.334,-9999.0,-9999.0,4.332,96.527,0.522,-17.7202,21.062,27.6525,-27.4745,-36.0715,15.5333,20.2011
202402032330,202402040000,9.98,0.0,282.334,-9999.0,-9999.0,4.278,96.534,0.634,-17.9735,18.9978,24.9424,-26.7685,-35.0192,14.959,20.1185
202402040000,202402040030,10.072,0.0,280.252,-9999.0,-9999.0,4.224,96.541,0.746,-18.1333,18.3303,24.0661,-29.5761,-38.8307,14.8277,22.4543
202402040030,202402040100,9.667,0.0,280.252,-9999.0,-9999.0,3.941,96.543,0.725,-18.2844,18.1486,23.8705,-31.7778,-41.7214,14.7589,23.0533
202402040100,202402040130,9.263,0.0,278.255,-9999.0,-9999.0,3.657,96.546,0.705,-18.4932,20.6981,27.2239,-32.7538,-43.0028,15.3763,23.432
202402040130,202402040200,8.67,0.0,278.255,-9999.0,-9999.0,3.281,96.534,0.83,-18.6282,19.8461,26.1032,-25.6167,-33.6325,15.082,19.902
202402040200,202402040230,8.077,0.0,276.401,-9999.0,-9999.0,2.904,96.522,0.954,-18.6913,23.8866,31.4176,-24.6754,-32.3966,17.3086,19.7166
202402040230,202402040300,7.456,0.0,276.401,-9999.0,-9999.0,2.528,96.514,1.021,-18.8263,23.5952,31.0344,-21.9867,-28.8666,17.2499,16.8977
202402040300,202402040330,6.835,0.0,274.126,-9999.0,-9999.0,2.152,96.506,1.088,-18.9943,19.8378,26.0923,-18.8008,-24.6838,15.0804,15.666
202402040330,202402040400,6.148,0.0,274.126,-9999.0,-9999.0,1.838,96.497,1.128,-19.2913,14.1379,18.5953,-16.5365,-21.711,12.886,14.8182
202402040400,202402040430,5.46,0.0,272.596,-9999.0,-9999.0,1.524,96.489,1.167,-19.6111,13.6037,17.8927,-18.895,-24.8075,12.3851,15.6131
202402040430,202402040500,4.819,0.0,272.596,-9999.0,-9999.0,1.279,96.477,1.164,-19.9299,10.2636,13.4995,-20.1759,-26.4891,11.7427,16.1791
202402040500,202402040530,4.178,0.0,271.002,-9999.0,-9999.0,1.035,96.465,1.16,-20.3435,8.7101,11.4563,-19.2281,-25.2448,12.1049,15.9324
202402040530,202402040600,3.957,0.0,271.002,-9999.0,-9999.0,0.919,96.461,1.144,-20.6982,9.92085,13.0487,-17.4127,-22.8613,11.7613,15.0442
202402040600,202402040630,3.736,0.0,269.502,-9999.0,-9999.0,0.803,96.458,1.127,-20.8731,9.29374,12.2239,-17.9083,-23.512,12.104,15.169
202402040630,202402040700,3.3,0.0,269.502,-9999.0,-9999.0,0.661,96.455,1.119,-20.8256,7.05567,9.2802,-14.7517,-19.3676,12.0656,13.3459
202402040700,202402040730,2.863,0.0,268.004,-9999.0,-9999.0,0.519,96.452,1.11,-20.359,7.48292,9.84216,-14.2165,-18.665,12.1108,13.1638
202402040730,202402040800,2.574,0.0,268.004,-9999.0,-9999.0,0.484,96.47,1.131,-19.0901,5.83665,7.67685,-12.2523,-16.0861,11.9621,11.9192
202402040800,202402040830,2.285,0.0,265.884,-9999.0,-9999.0,0.449,96.487,1.152,-16.7787,9.56569,12.5816,-9.99091,-13.1172,11.7706,11.2996
202402040830,202402040900,2.272,0.0,265.884,-9999.0,-9999.0,0.46,96.493,1.201,-13.1354,15.7674,20.7386,-2.40205,-3.15367,13.6087,10.2076
202402040900,202402040930,2.258,11.916,264.829,-9999.0,-9999.0,0.471,96.498,1.25,-8.03395,23.4643,30.8622,5.3002,6.97126,17.2237,10.2111
202402040930,202402041000,2.054,19.019,264.829,-9999.0,-9999.0,0.357,96.515,1.147,-1.81988,32.7293,43.0483,13.8935,18.2739,21.306,12.4394
202402041000,202402041030,1.851,131.589,266.148,-9999.0,-9999.0,0.242,96.532,1.045,4.93769,45.7612,60.0803,21.0884,27.6871,26.6781,14.6895
202402041030,202402041100,3.687,161.693,266.148,-9999.0,-9999.0,0.732,96.541,1.043,12.4013,60.9609,80.0361,29.6472,38.9241,34.2258,18.4096
202402041100,202402041130,5.523,293.995,270.732,-9999.0,-9999.0,1.221,96.55,1.042,28.3998,83.2383,108.894,32.3616,42.3363,39.9466,19.1631
